stato,age,height,weight,gp,min,usg_pct,pace,poss,fga_pg,drives,dist_miles,avg_speed,pull_up_fga,avg_sec_per_touch,avg_drib_per_touch,post_touches,paint_touches
sano,34.0,79,228,56,25.3,0.2,95.59,2825,9.6,1.3,1.63,3.85,3.1,2.02,0.85,1.8,0.8
sano,23.0,78,201,7,5.4,0.217,104.57,82,2.0,0.3,0.42,4.72,0.3,2.38,1.38,0.0,0.4
sano,29.0,79,220,59,14.7,0.166,97.62,1768,4.5,0.8,1.06,4.36,0.8,1.94,1.14,0.0,0.7
sano,24.0,70,175,9,12.9,0.188,101.17,243,4.7,2.3,1.01,4.74,1.8,4.35,4.6,0.0,0.4
sano,25.0,81,227,74,37.6,0.191,97.39,5653,13.3,8.3,2.71,4.34,1.9,2.49,1.48,0.3,2.2
sano,31.0,83,245,82,28.2,0.172,96.94,4670,9.5,0.8,1.84,3.93,0.8,1.42,0.25,1.9,1.6
sano,29.0,83,232,20,9.0,0.246,95.64,360,4.6,0.7,0.61,4.08,0.7,1.33,0.32,0.4,0.8
sano,26.0,79,209,41,18.3,0.17,96.6,1510,6.2,1.6,1.26,4.16,0.7,1.56,0.67,0.0,0.9
sano,37.0,75,210,19,16.3,0.152,95.31,615,4.2,3.1,1.07,3.97,1.9,5.01,4.45,0.2,0.4
sano,35.0,82,245,72,19.4,0.136,92.18,2674,3.8,0.1,1.33,4.14,0.0,1.33,0.19,0.1,5.2
sano,24.0,77,225,14,9.5,0.109,96.3,263,2.1,0.1,0.68,4.36,0.1,1.54,0.67,0.0,0.4
sano,30.0,83,235,79,32.0,0.224,92.83,4901,12.1,2.1,2.04,3.82,1.4,1.52,0.48,1.2,4.7
sano,30.0,80,235,41,6.5,0.228,95.87,535,2.9,1.2,0.41,3.81,0.3,1.88,0.66,0.2,0.3
sano,27.0,79,210,49,20.7,0.143,94.96,2008,5.1,2.1,1.47,4.26,0.7,2.42,1.3,0.0,0.4
sano,24.0,78,201,40,19.7,0.137,96.01,1579,5.4,0.9,1.53,4.67,0.5,1.68,0.87,0.1,1.5
sano,32.0,84,265,39,18.9,0.26,101.68,1558,8.9,1.3,1.33,4.23,1.1,1.78,0.61,3.3,5.3
sano,29.0,72,175,62,35.0,0.23,98.17,4453,14.0,12.5,2.36,4.05,8.3,5.03,4.63,1.7,0.9
sano,24.0,81,228,25,10.0,0.167,95.82,495,2.7,0.9,0.72,4.34,0.6,1.82,0.78,0.1,1.2
sano,25.0,81,226,8,15.7,0.161,98.48,253,4.4,2.0,1.21,4.65,0.0,1.5,0.66,0.0,3.0
sano,31.0,78,250,61,12.4,0.101,94.84,1487,2.1,0.2,0.8,3.96,0.0,1.59,0.35,0.3,2.7
sano,21.0,84,240,82,17.3,0.178,97.07,2866,4.9,2.2,1.32,4.59,0.6,1.49,0.41,0.2,2.9
sano,28.0,81,185,81,32.2,0.159,100.86,5487,10.0,2.8,2.23,4.16,1.2,1.84,0.96,0.2,2.0
sano,22.0,75,190,68,13.8,0.167,97.18,1893,3.9,3.0,1.08,4.73,1.3,3.75,3.83,0.0,0.8
sano,28.0,77,200,79,25.0,0.168,91.59,3773,7.8,2.6,1.78,4.28,2.5,2.65,1.85,0.0,0.6
sano,26.0,72,183,71,27.3,0.221,91.16,3687,10.1,8.1,1.96,4.29,4.1,5.61,6.17,0.0,0.5
sano,23.0,75,195,82,35.8,0.244,97.16,5946,15.9,10.7,2.55,4.28,6.2,5.31,5.23,0.0,1.0
sano,26.0,79,225,5,10.1,0.095,97.23,102,1.8,1.0,0.78,4.66,0.2,1.63,0.87,0.0,0.6
sano,31.0,81,228,41,20.7,0.195,97.12,1712,7.5,2.6,1.41,4.1,1.1,2.24,1.09,2.2,1.4
sano,27.0,78,215,68,24.3,0.162,97.23,3345,7.4,2.3,1.87,4.64,1.9,1.99,1.02,0.1,0.9
sano,27.0,80,221,81,20.2,0.151,98.08,3339,6.3,0.5,1.49,4.43,0.2,1.5,0.28,0.1,2.7
sano,24.0,74,215,3,5.1,0.256,109.84,34,2.3,1.3,0.4,4.72,1.3,4.16,4.26,0.0,0.0
sano,24.0,80,225,45,16.1,0.125,94.3,1423,3.7,1.6,1.08,4.03,1.0,2.44,1.23,0.2,0.4
sano,23.0,76,195,27,11.6,0.181,96.98,628,3.6,2.7,0.9,4.67,1.3,4.69,4.47,0.1,0.4
sano,26.0,81,235,68,17.1,0.181,100.13,2421,6.0,0.4,1.17,4.12,0.6,1.32,0.28,0.6,1.6
sano,26.0,72,175,80,25.9,0.194,96.76,4169,8.7,5.6,1.88,4.37,3.6,4.36,4.06,0.0,0.8
sano,33.0,81,250,80,30.9,0.217,93.36,4816,11.7,2.1,1.91,3.71,2.0,1.75,0.53,5.8,4.8
sano,25.0,79,270,78,15.6,0.187,98.51,2481,5.0,0.2,1.02,3.95,0.2,1.44,0.4,0.7,4.8
sano,24.0,79,216,79,38.2,0.278,92.05,5785,17.8,11.2,2.62,4.13,7.6,3.33,2.57,2.3,1.3
sano,23.0,83,270,71,32.4,0.323,95.49,4578,16.8,4.1,2.06,3.83,1.8,2.25,0.89,10.5,7.5
sano,27.0,80,212,73,32.1,0.149,95.94,4677,8.8,2.0,2.19,4.11,1.1,2.12,1.12,0.2,3.1
sano,20.0,73,168,49,13.1,0.188,95.83,1284,3.8,5.4,0.98,4.53,1.2,4.61,4.35,0.0,0.2
sano,39.0,73,210,81,17.6,0.136,97.11,2879,4.5,1.3,1.18,4.02,1.6,3.76,3.31,0.1,0.2
sano,30.0,75,209,64,32.2,0.214,93.41,4013,11.2,9.0,2.23,4.18,4.3,5.09,4.79,0.5,0.8
sano,25.0,75,190,10,31.1,0.289,95.03,617,16.4,10.8,2.28,4.45,4.9,4.93,4.4,0.0,1.6
sano,23.0,80,240,78,23.3,0.158,97.47,3686,6.2,1.3,1.6,4.12,1.2,2.18,0.98,1.0,2.4
sano,31.0,75,192,40,20.4,0.195,96.46,1652,6.4,6.6,1.41,4.14,2.0,5.18,5.19,0.1,0.4
sano,25.0,76,190,71,14.8,0.148,93.68,2041,3.7,3.4,1.08,4.39,1.2,4.7,4.78,0.0,0.3
sano,22.0,76,225,70,29.6,0.264,94.31,4083,14.2,9.9,2.09,4.22,5.6,3.77,3.24,0.6,0.9
sano,27.0,77,205,31,6.4,0.163,99.46,414,2.0,0.5,0.47,4.43,0.5,2.36,1.45,0.0,0.6
sano,36.0,84,245,80,32.9,0.26,96.37,5292,15.9,0.9,2.08,3.8,5.1,1.83,0.49,10.0,1.2
sano,26.0,75,205,48,8.2,0.17,94.86,776,2.4,1.9,0.58,4.29,0.6,5.99,6.36,0.0,0.3
sano,23.0,84,222,62,15.4,0.172,100.54,1989,4.8,0.5,1.15,4.51,0.1,1.36,0.45,1.4,2.8
sano,28.0,81,205,68,14.5,0.159,97.95,1999,4.4,1.4,1.03,4.29,0.8,2.09,1.11,0.1,0.5
sano,22.0,76,200,53,13.1,0.131,94.37,1359,3.0,0.8,0.92,4.22,0.8,2.25,1.35,0.0,0.2
sano,24.0,79,230,82,21.9,0.146,99.46,3706,5.6,1.7,1.5,4.14,0.5,1.95,0.9,1.0,2.3
sano,32.0,82,250,22,18.0,0.2,92.45,761,6.5,1.3,1.23,4.14,0.4,1.78,0.5,1.3,3.0
sano,25.0,75,190,14,10.4,0.181,94.01,284,3.4,3.2,0.76,4.37,1.5,5.23,5.75,0.1,0.3
infortunato,28.0,83,265,71,33.8,0.241,96.26,4807,11.3,0.4,2.17,3.87,0.1,2.02,0.73,14.5,9.9
sano,32.0,76,220,54,32.9,0.272,94.45,3487,14.1,9.6,2.24,4.1,4.8,3.74,3.09,3.2,4.0
sano,25.0,76,191,79,19.1,0.159,96.67,3035,5.8,3.1,1.37,4.34,1.6,3.39,3.18,0.0,0.5
sano,26.0,82,234,54,14.2,0.176,95.73,1536,4.8,1.5,1.05,4.47,0.9,1.83,0.92,0.3,0.6
sano,35.0,73,199,24,6.7,0.08,98.63,328,0.5,0.6,0.48,4.34,0.0,5.3,4.95,0.0,0.2
sano,25.0,77,180,67,17.3,0.163,101.87,2450,5.0,2.7,1.26,4.39,0.8,2.6,1.67,0.0,0.9
sano,35.0,81,254,73,19.4,0.138,96.86,2848,4.5,0.6,1.27,3.96,0.4,1.5,0.44,1.7,3.7
sano,22.0,83,247,80,26.7,0.228,92.85,4147,10.7,0.8,1.81,4.08,0.5,1.96,0.58,6.8,6.1
sano,24.0,73,195,43,32.9,0.244,97.63,2887,12.9,11.6,2.24,4.11,5.2,5.33,5.08,0.5,1.5
sano,25.0,76,215,64,32.1,0.227,94.76,4057,12.8,7.2,2.22,4.15,3.5,3.19,2.56,0.6,0.9
sano,27.0,75,175,31,10.5,0.178,96.46,653,3.3,2.6,0.76,4.37,1.4,4.6,3.92,0.0,0.2
sano,23.0,82,230,24,2.6,0.101,99.63,131,0.5,0.0,0.19,4.45,0.1,1.35,0.3,0.1,0.4
sano,27.0,82,235,55,26.9,0.21,94.0,2880,10.5,1.7,1.82,4.07,1.2,1.49,0.47,1.3,4.5
sano,21.0,78,200,76,19.8,0.191,101.78,3187,7.2,4.3,1.46,4.44,1.5,3.11,2.5,0.2,1.1
sano,25.0,79,220,81,30.3,0.229,99.31,5083,12.6,8.4,2.12,4.2,4.2,3.18,2.41,0.5,1.5
sano,32.0,79,195,55,19.7,0.131,99.57,2247,5.3,2.2,1.34,4.12,0.7,1.97,1.11,0.0,0.4
sano,26.0,75,191,31,9.4,0.176,100.63,614,2.8,4.0,0.71,4.54,0.7,5.06,5.35,0.1,0.3
sano,28.0,78,195,75,8.5,0.138,96.4,1274,1.9,0.8,0.64,4.48,0.8,3.93,3.48,0.0,0.2
sano,29.0,76,210,52,21.4,0.235,94.47,2194,9.1,3.9,1.47,4.15,4.3,2.83,1.89,0.0,0.2
sano,28.0,75,188,76,32.0,0.146,92.76,4707,8.1,4.4,2.19,4.11,2.7,4.99,4.87,0.5,1.1
sano,28.0,80,210,82,28.4,0.233,98.11,4758,12.3,3.4,1.99,4.23,4.3,2.73,1.65,0.9,1.0
sano,26.0,77,215,77,32.0,0.221,92.75,4750,12.1,4.9,2.37,4.45,5.4,2.36,1.2,2.1,1.6
sano,31.0,79,220,58,24.4,0.115,95.34,2807,4.0,2.1,1.64,4.05,0.2,2.38,1.28,1.9,1.7
sano,19.0,81,205,77,24.6,0.148,94.24,3719,5.4,3.4,1.82,4.44,0.8,2.27,1.31,0.5,2.4
sano,26.0,80,215,34,7.0,0.198,97.7,484,2.9,0.4,0.49,4.21,0.7,1.62,0.72,0.2,0.5
sano,28.0,81,289,68,24.4,0.2,94.58,3273,8.7,1.2,1.59,3.92,0.9,1.77,0.51,3.7,3.7
sano,23.0,78,206,11,9.9,0.186,97.65,221,3.4,1.5,0.75,4.52,0.6,2.18,1.34,0.2,0.3
sano,28.0,75,190,76,35.1,0.241,96.95,5389,14.4,14.5,2.56,4.38,5.3,5.29,5.3,0.3,1.6
sano,24.0,80,220,77,36.4,0.227,93.11,5434,13.4,8.6,2.61,4.3,4.4,3.23,2.55,1.1,1.6
sano,24.0,83,238,60,13.6,0.167,98.25,1683,3.8,0.3,0.92,4.1,0.3,1.68,0.37,1.1,4.6
sano,24.0,83,250,82,32.8,0.211,96.33,5395,12.4,3.3,2.17,3.98,0.3,2.08,0.59,7.8,7.2
sano,28.0,83,260,55,18.3,0.081,92.95,1942,2.2,0.3,1.29,4.22,0.0,1.56,0.26,0.3,3.1
sano,27.0,78,211,79,22.5,0.211,92.54,3434,8.3,6.4,1.6,4.27,2.3,5.35,4.88,0.2,0.4
sano,22.0,80,210,78,28.3,0.166,98.81,4530,8.7,3.9,2.07,4.43,2.1,2.85,1.85,2.3,1.3
sano,35.0,82,220,38,10.3,0.15,97.38,792,2.9,0.7,0.73,4.24,0.9,1.94,0.84,0.4,0.4
sano,24.0,82,248,46,19.0,0.181,97.4,1774,6.0,0.4,1.34,4.23,0.2,1.59,0.35,3.4,5.2
sano,23.0,80,206,77,22.6,0.111,100.26,3623,4.8,1.9,1.69,4.51,0.5,1.76,0.82,0.1,1.5
sano,23.0,75,173,23,7.5,0.212,96.51,339,2.9,1.3,0.55,4.44,0.6,2.52,1.87,0.0,0.4
sano,27.0,83,250,77,16.2,0.112,94.86,2463,2.5,0.1,1.1,4.06,0.0,1.36,0.25,0.4,3.4
sano,24.0,77,220,74,26.5,0.139,91.5,3732,6.5,2.2,1.9,4.3,1.9,2.45,1.69,0.1,1.2
sano,23.0,72,188,22,11.5,0.2,103.23,541,4.0,2.4,0.85,4.49,1.0,3.81,3.79,0.0,0.2
sano,25.0,69,185,72,34.7,0.254,96.75,5031,15.2,13.7,2.36,4.11,6.8,5.98,6.11,0.0,0.9
sano,25.0,72,175,70,14.4,0.155,97.93,2045,4.0,4.9,1.11,4.66,1.0,5.06,5.17,0.0,0.6
sano,30.0,72,178,79,18.6,0.238,97.19,2986,8.3,7.5,1.34,4.34,3.4,5.03,5.26,0.1,0.5
sano,25.0,81,242,69,26.9,0.205,99.23,3834,9.5,1.0,1.92,4.28,0.8,1.66,0.53,3.2,8.7
sano,30.0,76,190,35,28.2,0.209,98.09,2026,11.4,3.4,2.17,4.63,3.3,1.82,1.13,0.1,0.7
sano,28.0,78,220,74,32.7,0.213,91.96,4651,12.9,5.0,2.17,3.99,5.4,3.31,2.52,0.3,0.8
sano,23.0,78,235,78,16.1,0.128,98.13,2544,3.8,0.8,1.15,4.33,0.6,1.74,0.77,0.1,0.9
sano,22.0,77,191,21,7.7,0.137,95.39,321,1.9,0.1,0.56,4.35,0.5,2.47,1.94,0.0,0.3
sano,36.0,75,188,8,13.8,0.119,91.47,210,2.5,1.9,0.95,4.02,0.1,3.91,3.64,0.1,0.3
sano,34.0,77,200,69,30.4,0.264,97.91,4281,14.7,4.5,2.04,4.05,6.4,3.39,2.76,0.2,0.8
sano,32.0,72,190,68,32.0,0.197,94.87,4317,11.0,11.0,2.1,3.95,4.7,5.36,5.22,0.0,0.9
sano,25.0,78,210,80,28.9,0.156,101.24,4859,9.0,3.2,2.15,4.48,1.6,2.12,1.31,0.0,1.7
sano,24.0,77,220,73,38.0,0.27,97.75,5658,16.5,10.5,2.34,3.71,6.4,4.36,3.66,1.9,1.5
sano,27.0,81,248,52,18.4,0.192,93.31,1853,5.9,4.1,1.31,4.28,0.7,2.6,1.77,0.6,2.2
sano,33.0,80,215,20,11.8,0.16,88.78,438,3.4,0.3,0.84,4.26,0.4,1.44,0.29,0.0,0.3
sano,23.0,79,205,13,12.7,0.15,97.48,338,3.5,1.3,0.95,4.35,0.7,2.08,1.16,0.0,0.3
sano,24.0,80,215,4,7.5,0.239,97.02,60,3.8,0.5,0.58,4.62,1.0,1.78,0.78,0.0,0.3
sano,34.0,73,185,29,8.3,0.273,95.7,481,4.1,1.4,0.59,4.23,2.3,5.38,5.36,0.0,0.1
sano,23.0,76,195,13,6.2,0.164,101.82,165,1.6,0.9,0.45,4.35,0.4,4.44,4.14,0.0,0.1
sano,28.0,79,225,74,23.4,0.134,97.38,3497,6.0,1.5,1.67,4.31,0.7,1.46,0.51,0.2,0.7
sano,22.0,81,260,74,27.6,0.234,95.3,4062,12.1,1.5,1.82,3.95,1.5,1.78,0.57,4.9,7.1
sano,30.0,75,200,80,28.2,0.176,94.16,4421,8.7,5.9,1.95,4.17,5.1,4.57,4.11,0.1,0.3
sano,35.0,84,255,22,7.8,0.086,97.19,350,1.1,0.0,0.49,3.8,0.1,1.54,0.31,0.3,0.9
sano,36.0,74,180,35,16.3,0.144,94.73,1123,4.3,2.1,1.11,4.16,1.2,2.52,1.86,0.0,0.2
sano,27.0,81,235,82,34.2,0.232,95.42,5568,14.3,4.8,2.29,4.02,4.2,2.59,1.49,3.1,1.9
sano,26.0,74,181,79,32.2,0.25,96.79,5149,13.2,15.4,2.1,3.92,4.0,5.04,5.09,0.4,0.7
sano,24.0,84,235,58,11.8,0.118,95.38,1356,2.2,0.4,0.86,4.39,0.0,1.52,0.31,0.2,2.5
sano,25.0,79,225,26,24.2,0.184,96.08,1254,8.4,3.0,1.79,4.42,1.3,1.93,0.86,0.1,2.5
sano,26.0,81,197,66,18.3,0.149,93.55,2356,5.0,0.2,1.35,4.44,0.3,1.42,0.25,0.5,3.8
sano,22.0,77,185,78,19.7,0.197,96.66,3095,7.8,2.4,1.39,4.25,2.1,2.87,2.14,0.1,0.9
sano,25.0,75,200,71,28.9,0.198,99.63,4268,9.3,11.0,2.08,4.31,2.5,4.09,3.62,0.1,0.6
sano,25.0,75,200,72,23.4,0.193,93.38,3282,8.6,4.2,1.6,4.1,3.8,4.57,4.23,0.0,0.4
sano,25.0,74,195,49,10.6,0.237,95.65,1037,4.6,3.1,0.77,4.36,2.2,5.19,5.44,0.0,0.2
sano,24.0,79,220,67,38.7,0.167,91.09,4912,10.3,4.1,2.7,4.22,2.2,2.48,1.4,1.8,3.5
sano,29.0,83,232,80,35.2,0.185,90.9,5338,10.0,3.4,2.46,4.2,0.3,1.81,0.6,2.4,8.8
sano,26.0,76,208,77,33.2,0.185,100.99,5360,11.6,3.6,2.43,4.4,2.6,2.29,1.84,0.0,1.1
sano,33.0,79,240,79,32.6,0.221,92.22,4963,12.9,5.1,2.17,4.0,4.1,3.21,2.66,4.7,1.6
sano,27.0,82,225,52,14.0,0.12,97.39,1475,3.1,0.2,0.99,4.27,0.1,1.39,0.31,0.7,3.2
sano,23.0,83,220,70,26.5,0.201,93.3,3602,9.1,0.8,1.83,4.13,0.4,1.75,0.58,5.1,7.8
sano,23.0,76,215,13,12.1,0.152,98.71,327,3.2,1.3,0.9,4.46,0.3,1.99,1.15,0.1,0.6
sano,31.0,71,166,42,14.1,0.157,95.24,1173,4.5,2.2,1.05,4.53,1.6,4.15,4.14,0.0,0.2
sano,34.0,78,207,78,22.1,0.126,94.76,3411,5.3,3.6,1.45,3.99,2.1,2.56,1.78,0.1,0.4
sano,23.0,76,195,82,36.3,0.267,95.88,5945,16.3,11.0,2.47,4.08,8.6,5.34,5.06,0.0,0.8
sano,25.0,82,228,49,13.1,0.208,93.25,1244,5.0,1.3,0.96,4.43,0.4,1.76,0.52,0.8,1.9
sano,27.0,82,231,64,11.6,0.158,96.12,1479,3.3,1.0,0.86,4.45,0.4,1.54,0.43,0.3,1.7
sano,22.0,83,231,81,28.2,0.183,93.08,4421,8.3,0.4,1.96,4.17,0.1,1.78,0.36,4.7,7.8
sano,25.0,76,195,81,23.0,0.232,96.77,3747,9.7,6.6,1.53,4.02,4.4,5.34,5.17,0.2,0.7
sano,27.0,74,180,41,22.3,0.223,101.33,1933,8.9,7.4,1.65,4.47,3.7,4.65,4.7,0.1,0.5
sano,23.0,79,220,60,17.0,0.183,99.92,2121,6.3,3.0,1.23,4.37,1.5,2.29,1.44,0.2,0.8
sano,26.0,82,235,72,20.8,0.194,98.35,3066,7.2,0.3,1.48,4.26,0.3,1.78,0.45,2.4,6.5
sano,25.0,75,195,15,16.3,0.136,94.9,485,3.6,1.9,1.17,4.39,0.3,4.58,4.63,0.1,1.3
sano,32.0,75,211,81,30.5,0.16,95.61,4926,9.2,3.8,2.21,4.36,3.6,4.22,4.08,0.0,0.3
sano,25.0,82,275,32,9.9,0.125,98.31,654,2.6,0.6,0.67,4.08,0.1,1.48,0.37,0.1,1.4
sano,27.0,82,240,78,30.3,0.137,92.08,4517,7.3,4.0,2.14,4.24,0.4,1.59,0.55,0.4,2.1
sano,28.0,81,225,77,35.5,0.241,96.57,5494,16.0,4.4,2.22,3.77,2.3,2.31,1.1,5.6,2.9
sano,24.0,76,205,34,33.6,0.224,95.19,2264,13.4,12.5,2.44,4.38,6.2,5.2,5.12,0.7,1.4
sano,25.0,78,200,21,5.7,0.087,93.34,231,0.8,1.2,0.41,4.31,0.0,4.76,4.79,0.0,0.2
sano,24.0,84,255,8,9.0,0.169,94.47,142,2.5,0.4,0.65,4.33,0.0,1.71,0.63,0.3,1.6
sano,23.0,79,230,66,29.1,0.18,96.7,3868,9.8,3.8,2.19,4.52,2.6,2.49,1.61,1.3,2.7
sano,34.0,77,215,6,9.2,0.054,96.93,110,1.0,0.5,0.6,3.89,0.0,2.15,0.79,0.0,0.0
sano,23.0,84,238,70,20.0,0.201,96.91,2834,7.2,1.5,1.45,4.36,0.6,1.52,0.42,0.8,4.0
sano,24.0,73,184,73,35.8,0.255,93.26,5077,15.7,11.2,2.52,4.23,7.4,4.94,4.92,0.1,0.8
sano,22.0,76,195,54,29.0,0.161,100.87,3283,7.8,8.4,2.01,4.18,2.4,4.29,4.08,0.1,0.5
sano,29.0,82,270,62,19.5,0.115,96.47,2428,3.1,0.2,1.29,3.99,0.1,1.77,0.43,0.8,2.9
sano,24.0,80,228,80,27.2,0.208,99.92,4528,10.3,1.4,1.93,4.27,0.5,1.72,0.64,3.2,8.9
sano,24.0,77,201,67,13.6,0.218,103.54,1962,5.1,2.9,1.01,4.46,1.9,3.66,2.97,0.0,0.4
sano,21.0,77,205,80,19.8,0.136,97.82,3215,5.8,0.8,1.4,4.26,1.2,1.81,1.0,0.0,1.0
sano,36.0,81,225,32,19.8,0.116,91.76,1210,3.8,0.5,1.24,3.75,0.0,1.87,0.29,0.6,2.7
sano,25.0,81,240,81,38.5,0.322,97.54,6342,20.8,9.3,2.53,3.94,8.3,3.43,2.42,3.7,2.5
sano,38.0,83,253,54,20.5,0.19,92.44,2132,6.6,0.3,1.39,4.09,2.0,1.42,0.26,2.1,3.5
sano,25.0,82,243,77,36.3,0.281,100.46,5858,18.5,1.7,2.36,3.91,3.5,1.92,0.43,8.8,8.6
sano,31.0,79,197,68,32.0,0.243,100.62,4569,15.0,4.0,2.15,4.05,4.9,2.57,1.59,1.0,1.5
sano,22.0,80,217,82,30.0,0.186,93.97,4807,10.4,3.4,2.14,4.27,3.1,2.11,1.27,0.6,1.4
sano,33.0,76,190,73,29.0,0.171,91.65,4037,8.5,5.0,2.2,4.56,3.6,5.07,5.14,0.0,0.4
sano,24.0,79,205,81,35.4,0.224,97.77,5842,15.5,4.3,2.51,4.28,4.0,2.45,1.72,2.4,1.2
sano,35.0,78,205,6,29.5,0.29,97.47,359,12.2,8.5,1.94,3.94,5.5,4.83,4.03,4.8,1.5
sano,29.0,81,235,69,19.9,0.189,94.62,2700,6.7,1.1,1.39,4.2,0.8,1.53,0.47,1.3,4.1
sano,33.0,79,212,71,33.9,0.136,96.33,4862,8.6,1.4,2.47,4.37,2.0,1.54,0.58,0.1,0.5
infortunato,28.0,72,205,79,36.2,0.222,94.23,5625,13.7,10.4,2.41,3.99,5.7,5.0,4.91,0.1,1.6
infortunato,24.0,82,250,69,17.2,0.181,96.92,2398,5.4,0.5,1.16,4.05,0.3,1.7,0.33,1.0,3.1
sano,26.0,80,230,82,28.5,0.137,96.92,4716,7.3,1.8,2.17,4.57,1.0,1.79,0.82,0.3,2.7
sano,22.0,75,193,71,35.2,0.274,94.29,4914,17.4,10.4,2.46,4.2,8.6,5.02,5.01,0.7,1.3
sano,28.0,83,240,69,36.2,0.296,95.95,4992,20.6,1.1,2.42,4.01,6.5,1.93,0.68,14.0,5.5
sano,23.0,77,230,78,35.3,0.191,93.36,5355,11.2,6.7,2.29,3.91,2.7,3.64,2.82,1.1,2.4
sano,26.0,79,215,30,10.7,0.12,95.57,632,2.2,1.6,0.75,4.46,0.3,2.37,1.51,0.1,0.9
sano,25.0,83,235,23,25.4,0.163,93.22,1131,7.0,0.7,1.72,4.04,0.6,1.65,0.49,2.0,7.0
sano,25.0,81,255,65,16.5,0.139,102.01,2272,4.6,0.3,1.17,4.27,0.1,1.46,0.26,2.1,4.4
sano,29.0,80,250,77,37.7,0.303,93.04,5634,17.6,9.4,2.43,3.88,5.6,4.25,3.38,5.0,4.6
sano,31.0,75,194,20,18.4,0.196,97.08,740,6.6,4.9,1.29,4.22,1.2,4.38,4.01,0.1,0.8
sano,23.0,77,195,26,8.6,0.195,104.04,484,3.3,2.8,0.69,4.84,0.9,4.14,4.12,0.0,0.3
sano,27.0,73,175,60,24.1,0.205,97.12,2928,8.2,4.9,1.58,3.95,3.6,3.62,3.0,0.1,0.4
sano,27.0,80,230,64,15.7,0.112,96.19,2008,3.0,1.1,1.08,4.15,0.2,1.72,0.64,0.5,1.7
sano,34.0,81,240,82,17.1,0.234,94.57,2756,6.8,1.0,1.25,4.4,0.2,1.48,0.39,1.9,2.7
sano,25.0,81,225,27,17.5,0.173,92.37,910,5.7,3.0,1.27,4.35,1.0,1.86,0.62,0.1,0.7
sano,33.0,74,175,61,18.7,0.161,93.6,2223,5.4,3.0,1.38,4.39,2.9,4.83,5.17,0.0,0.5
sano,29.0,81,220,63,35.1,0.22,93.03,4292,13.7,5.3,2.44,4.18,3.5,2.21,1.27,2.9,2.8
sano,25.0,81,225,8,7.8,0.181,101.01,130,2.0,0.1,0.55,4.24,0.0,1.6,0.4,1.4,1.3
sano,24.0,77,185,9,20.0,0.2,98.96,368,7.8,3.9,1.45,4.35,2.0,3.28,2.83,0.2,1.1
sano,36.0,78,205,68,22.8,0.238,98.91,3199,9.2,6.3,1.6,4.22,2.0,3.1,2.27,0.1,1.1
sano,25.0,77,200,35,9.0,0.227,102.18,674,3.6,3.4,0.64,4.3,1.0,3.63,2.83,0.2,0.6
sano,29.0,85,265,59,33.4,0.22,90.45,3719,12.1,0.7,2.07,3.74,1.0,1.76,0.43,9.6,9.0
sano,30.0,83,240,81,32.8,0.179,95.31,5273,10.4,0.6,2.28,4.18,0.9,1.46,0.31,4.9,7.8
sano,28.0,77,210,80,25.2,0.186,97.13,4066,8.7,2.3,1.88,4.49,1.8,2.37,1.7,0.1,1.6
sano,24.0,81,235,82,21.9,0.197,98.05,3675,7.9,1.6,1.51,4.16,2.4,2.12,0.86,1.7,1.9
sano,27.0,76,205,72,24.2,0.193,94.53,3418,8.9,2.0,1.63,4.1,2.0,2.68,2.13,0.2,1.3
sano,28.0,74,190,73,29.8,0.17,93.72,4261,7.7,8.8,2.0,4.03,1.0,4.25,4.03,0.1,0.9
sano,24.0,82,245,81,26.6,0.228,98.25,4399,10.4,1.9,1.68,3.8,2.3,1.79,0.55,6.2,4.3
sano,21.0,74,190,40,11.1,0.176,93.36,861,3.0,3.2,0.73,3.95,0.9,6.08,6.12,0.0,0.2
sano,26.0,82,255,79,12.4,0.243,100.67,2046,5.6,0.7,0.83,4.03,0.7,1.66,0.51,1.0,2.6
sano,27.0,79,230,78,27.7,0.144,95.12,4277,7.5,1.6,1.89,4.11,1.2,1.75,0.91,0.4,1.0
sano,28.0,81,237,66,25.4,0.167,92.87,3243,8.0,2.1,1.69,4.02,0.7,1.56,0.52,0.5,2.0
sano,24.0,83,235,70,18.2,0.168,94.06,2494,4.3,0.5,1.33,4.35,0.1,1.77,0.51,0.9,5.7
sano,34.0,79,226,63,27.5,0.162,98.81,3564,8.4,2.2,2.02,4.41,0.4,1.54,0.46,0.4,2.0
sano,34.0,82,235,61,11.3,0.119,96.38,1399,2.7,1.0,0.84,4.46,0.3,1.45,0.43,0.1,0.4
sano,23.0,76,200,72,17.7,0.128,95.99,2531,4.1,3.4,1.31,4.48,1.0,3.42,3.14,0.1,0.4
sano,21.0,81,220,80,24.4,0.145,95.48,3868,6.0,2.7,1.79,4.42,0.7,2.09,1.3,0.2,2.2
sano,34.0,79,260,29,13.4,0.187,97.8,787,4.9,1.4,0.89,4.03,1.4,2.36,1.25,1.0,1.2
infortunato,22.0,85,245,40,8.9,0.135,101.82,755,2.3,0.1,0.64,4.32,0.2,1.42,0.28,0.2,1.8
sano,25.0,82,235,55,15.1,0.247,94.28,1633,6.5,2.6,1.08,4.28,1.2,1.9,0.83,0.8,1.7
sano,22.0,78,185,70,34.5,0.254,100.48,5036,15.1,15.1,2.64,4.61,3.9,4.93,4.71,0.4,2.9
